publish_date,title,channel,time_periods,coordinate_count,coordinates,coordinates_raw,content_preview,url,scraped_at,start_date,end_date
2026-08-03,实弹射击—粤航警531/26,广东海事局,08/05,4,"21.3467,111.7783; 21.3467,111.8583; 21.2583,111.8583; 21.2583,111.7783",21-20.80N 111-46.70E; 21-20.80N 111-51.50E; 21-15.50N 111-51.50E; 21-15.50N 111-46.70E,"粤航警531/26，南海，8月5日1300至1500时，在以下4点连线水域范围内进行实弹射击： （1）21-20.80N 111-46.70E， （2）21-20.80N 111-51.50E, （3）21-15.50N 111-51.50E, （4）21-15.50N 111-46.70E,禁止驶入。",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/e87615213a934ecc8048267320987b4b.html?hav=1jWj6r2hy3yfaH0fA6Ct5Dk9dS,2026-08-04T05:24:44.963728,2026-08-05,2026-08-05
2026-08-04,MILITARY EXERCISES—HN138/26,海南海事局,,4,"18.1845,109.7668; 17.834,109.9845; 18.0672,110.4175; 18.4178,110.201",18-11.07N 109-46.01E; 17-50.04N 109-59.07E; 18-04.03N 110-25.05E; 18-25.07N 110-12.06E,"发布时间：2026-08-04 10:56 [字体： 大 中 小 ] 分享到： HN138/26 SOUTH CHINA SEA SHOOTING EXERCISES IN AREA BOUNDED BY THE LINES JOINING 18-11.07N 109-46.01E、17-50.04N 109-59.07E、18-04.03N 110-25.05E、18-25.07N 110-12.06E FROM 0800 ON 10 AUG 2026 TO 1800 ON 14 AUG 2026, ENTERING PROHIBITED. HAINAN MSA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/ed31eca7e86a3798.html?hav=1jWj6r2hy3yfaITPiaLy01bZ56,2026-08-04T05:25:09.451121,,
2026-08-04,军事训练—琼航警143/26,海南海事局,08/10 0800 至 08/14 1800,4,"18.1845,109.7668; 17.834,109.9845; 18.0672,110.4175; 18.4178,110.201",18-11.07N 109-46.01E; 17-50.04N 109-59.07E; 18-04.03N 110-25.05E; 18-25.07N 110-12.06E,琼航警143/26，南海，2026年8月10日0800时至2026年8月14日1800时，在18-11.07N 109-46.01E、17-50.04N 109-59.07E、18-04.03N 110-25.05E、18-25.07N 110-12.06E四点连线水域范围内进行射击训练，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/6f2abe56be7f4d28ac5dd08de5bacbc9.html?hav=1jWj6r2hy3yfaITPiaLy01bZ56,2026-08-04T05:25:06.388646,2026-08-10,2026-08-14
2026-08-05,军事训练—琼航警146/26,海南海事局,08/06 1700 至 08/07 1400,8,"20.0,111.2117; 19.9333,111.295; 19.8167,111.1833; 19.8833,111.1033; 19.8617,110.9833; 19.9067,110.97; 19.925,111.045; 19.88,111.0583",20-00.0N/111-12.7E; 19-56.0N/111-17.7E; 19-49.0N/111-11.0E; 19-53.0N/111-06.2E; 19-51.7N/110-59.0E; 19-54.4N/110-58.2E; 19-55.5N/111-02.7E; 19-52.8N/111-03.5E,琼航警146/26，南海，自8月6日1700时至8月7日1400时，在20-00.0N/111-12.7E、19-56.0N/111-17.7E、19-49.0N/111-11.0E、19-53.0N/111-06.2E以及19-51.7N/110-59.0E、19-54.4N/110-58.2E、19-55.5N/111-02.7E、19-52.8N/111-03.5E四点连线水域范围内进行军事训练，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/4c8d9f99c1b746ce9b6b299c772149fe.html?hav=1jWj6r2hy3yfaJwAHMY2BhAW51,2026-08-06T05:27:03.011504,2026-08-06,2026-08-07
2026-08-05,军事活动—云航警125/26,连云港海事局,08/06 0800-2000,8,"34.9315,119.4463; 34.9315,119.4683; 34.9135,119.4683; 34.9135,119.4463; 34.9175,119.4598; 34.9175,119.4818; 34.8993,119.4818; 34.8993,119.4598",34-55.89N 119-26.78E; 34-55.89N 119-28.10E; 34-54.81N 119-28.10E; 34-54.81N 119-26.78E; 34-55.05N 119-27.59E; 34-55.05N 119-28.91E; 34-53.96N 119-28.91E; 34-53.96N 119-27.59E,发布时间：2026-08-05 20:38 [字体： 大 中 小 ] 分享到： 云航警125/26，黄海南部，8月6日0800时至2000时，在34-55.89N 119-26.78E、34-55.89N 119-28.10E、34-54.81N 119-28.10E和34-54.81N 119-26.78E四点连线范围内以及34-55.05N 119-27.59E、34-55.05N 119-28.91E、34-53.96N 119-28.91E和34-53.96N 119-27.59E四点连线范围内进行军事活动，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/cf6f61a68f8743dfba489b84093249e5.html?hav=1jWj6r2hy3yfaJwAMUyCjwg2Uz,2026-08-06T05:27:31.222785,2026-08-06,2026-08-06
2026-08-05,MILITARY EXERCISES—HN140/26,海南海事局,08/06 0000 至 08/08 1000,4,"19.5095,110.8928; 19.5203,110.8883; 19.5203,110.9007; 19.5095,110.9007",19-30.57N/110-53.57E; 19-31.22N/110-53.30E; 19-31.22N/110-54.04E; 19-30.57N/110-54.04E,发布时间：2026-08-05 19:48 [字体： 大 中 小 ] 分享到： HN140/26 SOUTH CHINA SEA .MILITARY EXERCISES IN AREA BOUNDED BY THE LINES JOINING 19-30.57N/110-53.57E、19-31.22N/110-53.30E、19-31.22N/110-54.04E AND 19-30.57N/110-54.04E FROM 060000 UTC TO 081000 UTC AUG. ENTERING PROHIBITED. HAINAN MSA CHINA.,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/de1019979ed9e990.html?hav=1jWj6r2hy3yfaJwAHMY2GLYyUz,2026-08-06T05:27:07.935627,2026-08-06,2026-08-08
2026-08-05,MILITARY ACTIVITIES—LYG109/26,连云港海事局,08/06 0000-1200,8,"34.9315,119.4463; 34.9315,119.4683; 34.9135,119.4683; 34.9135,119.4463; 34.9175,119.4598; 34.9175,119.4818; 34.8993,119.4818; 34.8993,119.4598",34-55.89N 119-26.78E; 34-55.89N 119-28.10E; 34-54.81N 119-28.10E; 34-54.81N 119-26.78E; 34-55.05N 119-27.59E; 34-55.05N 119-28.91E; 34-53.96N 119-28.91E; 34-53.96N 119-27.59E,"发布时间：2026-08-05 20:38 [字体： 大 中 小 ] 分享到： LYG109/26 SOUTH YELLOW SEA MILITARY ACTIVITIES IN AREA A BOUNDED BY THE LINES JOINING 34-55.89N 119-26.78E, 34-55.89N 119-28.10E, 34-54.81N 119-28.10E AND 34-54.81N 119-26.78E AND AREA B BOUNDED BY THE LINES JOINING 34-55.05N 119-27.59E, 34-55.05N 119-28.91E, 34-53.96N 119-28.91E AND 34-53.96N 119-27.59E FROM 060000UTC TO 061200UTC AUG. ENTERING PROHIBITED. LIANYUNGANG MSA CHINA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/9056cb56c8c20184.html?hav=1jWj6r2hy3yfaJwAMUyCjwg2Uz,2026-08-06T05:27:29.282819,2026-08-06,2026-08-06
2026-08-05,MILITARY TRAINING—GD470/26,广东海事局,08/06 1900-2300,4,"21.1695,110.5355; 21.135,110.6453; 20.8483,110.5508; 20.8853,110.4297",21-10.17N 110-32.13E; 21-08.10N 110-38.72E; 20-50.90N 110-33.05E; 20-53.12N 110-25.78E,发布时间：2026-08-05 19:58 [字体： 大 中 小 ] 分享到： GD470/26 SOUTH CHINA SEA MILITARY TRAINING IN AREA BOUNDED BY 21-10.17N 110-32.13E，21-08.10N 110-38.72E，20-50.90N 110-33.05E AND 20-53.12N 110-25.78E FROM 061900 UTC TO 062300 UTC AUG. ADVISED TO AVOID. GUANGDONG MSA CHINA,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/ac1e863bae888a48.html?hav=1jWj6r2hy3yfaJwAHMY2GMhMsy,2026-08-06T05:26:39.961214,2026-08-06,2026-08-06
2026-08-05,军事训练—琼航警145/26,海南海事局,08/06-08/08 每日 0800-1800,4,"19.5095,110.8928; 19.5203,110.8883; 19.5203,110.9007; 19.5095,110.9007",19-30.57N/110-53.57E; 19-31.22N/110-53.30E; 19-31.22N/110-54.04E; 19-30.57N/110-54.04E,琼航警145/26，南海，自8月6日至8月8日，每日0800时至1800时，在19-30.57N/110-53.57E、19-31.22N/110-53.30E、19-31.22N/110-54.04E和19-30.57N/110-54.04E四点连线水域范围内进行军事训练，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/6721553d80bb407d960067352c2400e4.html?hav=1jWj6r2hy3yfaJwAHMY2GLYyUz,2026-08-06T05:27:04.937196,2026-08-06,2026-08-08
2026-08-05,MILITARY EXERCISES—HN141/26,海南海事局,08/06 0900 至 08/07 0600,8,"20.0,111.2117; 19.9333,111.295; 19.8167,111.1833; 19.8833,111.1033; 19.8617,110.9833; 19.9067,110.97; 19.925,111.045; 19.88,111.0583",20-00.0N/111-12.7E; 19-56.0N/111-17.7E; 19-49.0N/111-11.0E; 19-53.0N/111-06.2E; 19-51.7N/110-59.0E; 19-54.4N/110-58.2E; 19-55.5N/111-02.7E; 19-52.8N/111-03.5E,发布时间：2026-08-05 19:49 [字体： 大 中 小 ] 分享到： HN141/26 SOUTH CHINA SEA .MILITARY EXERCISES IN AREA BOUNDED BY THE LINES JOINING 20-00.0N/111-12.7E、19-56.0N/111-17.7E、19-49.0N/111-11.0E、19-53.0N/111-06.2E AND 19-51.7N/110-59.0E、19-54.4N/110-58.2E、19-55.5N/111-02.7E、19-52.8N/111-03.5E FROM 060900 UTC TO 070600 UTC AUG. ENTERING PROHIBITED. HAINAN MSA CHINA.,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/089b8fe03d03b2d7.html?hav=1jWj6r2hy3yfaJwAHMY2BhAW51,2026-08-06T05:27:01.101477,2026-08-06,2026-08-07
2026-08-05,军事训练—粤航警539/26,广东海事局,08/07 0300-0700,4,"21.1695,110.5355; 21.135,110.6453; 20.8483,110.5508; 20.8853,110.4297",21-10.17N，110-32.13E; 21-08.10N，110-38.72E; 20-50.90N，110-33.05E; 20-53.12N，110-25.78E,粤航警539/26，南海，8月7日0300时至0700时，在以下四点连线海域内进行军事训练： （1）21-10.17N，110-32.13E; （2）21-08.10N，110-38.72E; （3）20-50.90N，110-33.05E; （4）20-53.12N，110-25.78E。希各航船避开。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/798d3825913948cfbd2520e35920954d.html?hav=1jWj6r2hy3yfaJwAHMY2GMhMsy,2026-08-06T05:26:36.222637,2026-08-07,2026-08-07
2026-08-06,军事训练—桂航警177/26,广西海事局,08/07 0700-1900；08/08 0700-1300,4,"21.4737,109.0712; 21.5,109.0333; 21.45,108.9833; 21.425,109.0417",21-28.42N 109-04.27E; 21-30.00N 109-02.00E; 21-27.00N 108-59.00E; 21-25.50N 109-02.50E,桂航警177/26，北部湾，8月7日0700时至1900时，8月8日0700时至1300时，在21-28.42N 109-04.27E；21-30.00N 109-02.00E；21-27.00N 108-59.00E；21-25.50N 109-02.50E连线海域范围内进行军事训练，禁止船舶驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/88875cf1126746afb7af5ceb344fa503.html?hav=1jWj6r2hy3yfaLOupqh6sFgF4Y,2026-08-07T04:32:47.488648,2026-08-07,2026-08-08
2026-08-07,实弹射击—粤航警543/26,广东海事局,08/08,4,"21.405,110.965; 21.405,110.9917; 21.3783,110.9917; 21.3783,110.965",21-24.3N 110-57.9E; 21-24.3N 110-59.5E; 21-22.7N 110-59.5E; 21-22.7N 110-57.9E,粤航警543/26，南海，8月8日，以下四点连线海域内进行射击训练： （1）21-24.3N 110-57.9E； （2）21-24.3N 110-59.5E； （3）21-22.7N 110-59.5E； （4）21-22.7N 110-57.9E。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/1f41dfde286a4cd291b853c547034df0.html?hav=1jWj6r2hy3yfaMrfOV9c46bRrw,2026-08-08T03:42:44.384467,2026-08-08,2026-08-08
2026-08-07,火箭发射—琼航警148/26,海南海事局,08/16-08/17 每日 1100-1300,1,"19.5975,110.9363",19-35.85N 110-56.18E,琼航警148/26，南海，自8月16日至8月17日，每日1100时至1300时，在以19-35.85N 110-56.18E为中心，5.4海里为半径的圆形区域内进行火箭发射，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/8405257ddda84ef485f577cd561fbc2c.html?hav=1jWj6r2hy3yfaMrfOV9cDV4L6x,2026-08-08T03:43:12.615776,2026-08-16,2026-08-17
2026-08-07,MILITARY EXERCISES—HN144/26,海南海事局,08/07 1000 至 08/08 0600,8,"20.0,111.2117; 19.9333,111.295; 19.8167,111.1833; 19.8833,111.1033; 19.8617,110.9833; 19.9067,110.97; 19.925,111.045; 19.88,111.0583",20-00.0N/111-12.7E; 19-56.0N/111-17.7E; 19-49.0N/111-11.0E; 19-53.0N/111-06.2E; 19-51.7N/110-59.0E; 19-54.4N/110-58.2E; 19-55.5N/111-02.7E; 19-52.8N/111-03.5E,发布时间：2026-08-07 17:48 [字体： 大 中 小 ] 分享到： HN144/26 SOUTH CHINA SEA .MILITARY EXERCISES IN AREA BOUNDED BY THE LINES JOINING 20-00.0N/111-12.7E、19-56.0N/111-17.7E、19-49.0N/111-11.0E、19-53.0N/111-06.2E AND 19-51.7N/110-59.0E、19-54.4N/110-58.2E、19-55.5N/111-02.7E、19-52.8N/111-03.5E FROM 071000 UTC TO 080600 UTC AUG. ENTERING PROHIBITED. HAINAN MSA CHINA.,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/c14306eb56bb636c.html?hav=1jWj6r2hy3yfaMrfOV9cDWCjIX,2026-08-08T03:43:10.741730,2026-08-07,2026-08-08
2026-08-07,军事训练—琼航警149/26,海南海事局,08/07 1800 至 08/08 1400,8,"20.0,111.2117; 19.9333,111.295; 19.8167,111.1833; 19.8833,111.1033; 19.8617,110.9833; 19.9067,110.97; 19.925,111.045; 19.88,111.0583",20-00.0N/111-12.7E; 19-56.0N/111-17.7E; 19-49.0N/111-11.0E; 19-53.0N/111-06.2E; 19-51.7N/110-59.0E; 19-54.4N/110-58.2E; 19-55.5N/111-02.7E; 19-52.8N/111-03.5E,琼航警149/26，南海，自8月7日1800时至8月8日1400时，在20-00.0N/111-12.7E、19-56.0N/111-17.7E、19-49.0N/111-11.0E、19-53.0N/111-06.2E以及19-51.7N/110-59.0E、19-54.4N/110-58.2E、19-55.5N/111-02.7E、19-52.8N/111-03.5E四点连线水域范围内进行军事训练，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/51999844f12a4285a010777eebe791f2.html?hav=1jWj6r2hy3yfaMrfOV9cDWCjIX,2026-08-08T03:43:08.059635,2026-08-07,2026-08-08
2026-08-08,MILITARY EXERCISES—HN145/26,海南海事局,08/08 2100 至 08/09 0400,8,"17.1333,111.1; 16.7333,110.4667; 16.2167,110.8333; 16.6167,111.4667; 17.1833,113.4333; 17.475,113.0; 16.9583,112.6167; 16.6667,113.0667",17-08.00N 111-06.00E; 16-44.00N 110-28.00E; 16-13.00N 110-50.00E; 16-37.00N 111-28.00E; 17-11.00N 113-26.00E; 17-28.50N 113-00.00E; 16-57.50N 112-37.00E; 16-40.00N 113-04.00E,"发布时间：2026-08-08 05:00 [字体： 大 中 小 ] 分享到： HN145/26 SOUTH CHINA SEA MILITARY EXERCISES IN AREA BOUNDED BY THE LINES JOINING 17-08.00N 111-06.00E,16-44.00N 110-28.00E,16-13.00N 110-50.00E,16-37.00N 111-28.00E AND IN AREA BOUNDED BY THE LINES JOINING 17-11.00N 113-26.00E,17-28.50N 113-00.00E,16-57.50N 112-37.00E,16-40.00N 113-04.00E FROM 082100 UTC TO 090400 UTC AUG. ENTERING PROHIBITED. HAINAN MSA CHINA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/faded631f33aec5e.html?hav=1jWj6r2hy3yfaOKPrj8x3CV1Sy,2026-08-08T03:43:06.093144,2026-08-08,2026-08-09
2026-08-08,军事训练—琼航警150/26,海南海事局,08/09 0500-1200,8,"17.1333,111.1; 16.7333,110.4667; 16.2167,110.8333; 16.6167,111.4667; 17.1833,113.4333; 17.475,113.0; 16.9583,112.6167; 16.6667,113.0667",17-08.00N 111-06.00E; 16-44.00N 110-28.00E; 16-13.00N 110-50.00E; 16-37.00N 111-28.00E; 17-11.00N 113-26.00E; 17-28.50N 113-00.00E; 16-57.50N 112-37.00E; 16-40.00N 113-04.00E,琼航警150/26，南海，2026年8月9日0500时至2026年8月9日1200时，在17-08.00N 111-06.00E、16-44.00N 110-28.00E、16-13.00N 110-50.00E、16-37.00N 111-28.00E诸点连线范围内和17-11.00N 113-26.00E、17-28.50N 113-00.00E、16-57.50N 112-37.00E、16-40.00N 113-04.00E诸点连线范围内进行军事训练，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/222a39653bbb416cb913f8884c342a52.html?hav=1jWj6r2hy3yfaOKPrj8x3CV1Sy,2026-08-08T03:43:03.105237,2026-08-09,2026-08-09
2026-08-09,渤海军事演习—辽航警341/26,辽宁海事局,08/10 0430 至 08/12 1800,4,"40.5765,120.8455; 40.5765,120.8712; 40.5568,120.8712; 40.5568,120.8455",40-34.59N 120-50.73E; 40-34.59N 120-52.27E; 40-33.41N 120-52.27E; 40-33.41N 120-50.73E,辽航警341/26，渤海，自8月10日0430时至12日1800时在40-34.59N 120-50.73E、40-34.59N 120-52.27E、40-33.41N 120-52.27E和40-33.41N 120-50.73E诸点连线范围内进行军事演习。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/0587a5a5e9e44966a9b13b4770de9226.html?hav=1jWj6r2hy3yfaPnAVf37qY8y6r,2026-08-10T04:05:39.714073,2026-08-10,2026-08-12
2026-08-09,BOHAI SEA MILITARY EXERCISES—LN294/26,辽宁海事局,08/09 2030 至 08/12 1000,4,"40.5765,120.8455; 40.5765,120.8712; 40.5568,120.8712; 40.5568,120.8455",40-34.59N 120-50.73E; 40-34.59N 120-52.27E; 40-33.41N 120-52.27E; 40-33.41N 120-50.73E,"发布时间：2026-08-09 16:56 [字体： 大 中 小 ] 分享到： LN294/26 BOHAI SEA MILITARY EXERCISES IN AREA BOUNDED BY THE LINES JOINING 40-34.59N 120-50.73E,40-34.59N 120-52.27E,40-33.41N 120-52.27E AND 40-33.41N 120-50.73E FROM 092030UTC TO 121000UTC AUG. ENTERING PROHIBITED.LIAONING MSA CHINA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/a1848666873614a5.html?hav=1jWj6r2hy3yfaPnAVf37qY8y6r,2026-08-10T04:05:42.834447,2026-08-09,2026-08-12
2026-08-09,MILITARY ACTIVITIES—HN148/26,海南海事局,08/10 至 08/12,1,"19.6187,110.9553",19-37.12N /110-57.32E,发布时间：2026-08-09 17:20 [字体： 大 中 小 ] 分享到： HN148/26 SOUTH CHINA SEA MILITARY ACTIVITIES IN THE AREA WITHIN 5.4 MILES RADIUS OF 19-37.12N /110-57.32E FROM 10 TO 12 AUG，DAILY 1130 UTC TO 1330 UTC .ENTERING PROHIBITED. HAINAN MSA CHINA.,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/3f436b21590cd114.html?hav=1jWj6r2hy3yfaPnAVgL38ui1qw,2026-08-10T04:06:44.697919,2026-08-10,2026-08-12
2026-08-09,军事训练—琼航警153/26,海南海事局,08/11 0600-1500,4,"18.5833,110.4833; 18.9167,110.4833; 18.9167,110.7; 18.5833,110.7",18-35.00N/110-29.00E; 18-55.00N/110-29.00E; 18-55.00N/110-42.00E; 18-35.00N/110-42.00E,琼航警153/26，南海，自8月11日0600时至1500时，在18-35.00N/110-29.00E、18-55.00N/110-29.00E、18-55.00N/110-42.00E和18-35.00N/110-42.00E四点连线水域范围内进行军事训练，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/c24e16f02e7842098d7ffa1f44de9676.html?hav=1jWj6r2hy3yfaPnAQDI1xy5e0O,2026-08-09T03:52:44.504666,2026-08-11,2026-08-11
2026-08-09,MILITARY EXERCISES—HN147/26,海南海事局,08/10 2200 至 08/11 0700,4,"18.5833,110.4833; 18.9167,110.4833; 18.9167,110.7; 18.5833,110.7",18-35.00N/110-29.00E; 18-55.00N/110-29.00E; 18-55.00N/110-42.00E; 18-35.00N/110-42.00E,发布时间：2026-08-09 00:00 [字体： 大 中 小 ] 分享到： HN147/26 SOUTH CHINA SEA .MILITARY EXERCISES IN AREA BOUNDED BY THE LINES JOINING 18-35.00N/110-29.00E、18-55.00N/110-29.00E、18-55.00N/110-42.00E AND 18-35.00N/110-42.00E FROM 102200 UTC TO 110700 UTC AUG. ENTERING PROHIBITED. HAINAN MSA CHINA.,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/3d3e91fcb8c8391d.html?hav=1jWj6r2hy3yfaPnAQDI1xy5e0O,2026-08-09T03:52:42.637190,2026-08-10,2026-08-11
2026-08-09,军事训练—琼航警154/26,海南海事局,08/10-08/12 每日 1930-2130,1,"19.6187,110.9553",19-37.12N /110-57.32E,琼航警154/26，南海，自8月10日至8月12日，每日1930时至2130时，在以19-37.12N /110-57.32E为中心，5.4海里为半径的圆形区域内进行军事训练，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/bf10bf9557384ff196b5221dcaeafb0e.html?hav=1jWj6r2hy3yfaPnAVgL38ui1qw,2026-08-10T04:06:46.657950,2026-08-10,2026-08-12
2026-08-10,MILITARY EXERCISES—HN149/26,海南海事局,08/11 2200 至 08/14 1030,4,"18.8645,110.5108; 18.8645,110.6058; 18.7745,110.6058; 18.7745,110.5108",18-51.87N/110-30.65E; 18-51.87N/110-36.35E; 18-46.47N/110-36.35E; 18-46.47N/110-30.65E,发布时间：2026-08-10 00:00 [字体： 大 中 小 ] 分享到： HN149/26 SOUTH CHINA SEA .MILITARY EXERCISES IN AREA BOUNDED BY THE LINES JOINING 18-51.87N/110-30.65E、18-51.87N/110-36.35E、18-46.47N/110-36.35E AND 18-46.47N/110-30.65E FROM 112200 UTC TO 141030 UTC AUG. ENTERING PROHIBITED. HAINAN MSA CHINA.,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/93a036ff318258e7.html?hav=1jWj6r2hy3yfgFKeDzZTGLWyoK,2026-08-10T04:06:41.922416,2026-08-11,2026-08-14
2026-08-10,实弹射击—粤航警547/26,广东海事局,08/10 0900-2200,4,"21.405,110.965; 21.405,110.9917; 21.3783,110.9917; 21.3783,110.965",21-24.3N 110-57.9E; 21-24.3N 110-59.5E; 21-22.7N 110-59.5E; 21-22.7N 110-57.9E,粤航警547/26，南海，8月10日，0900时至2200时，以下四点连线海域内进行射击训练： （1）21-24.3N 110-57.9E； （2）21-24.3N 110-59.5E； （3）21-22.7N 110-59.5E； （4）21-22.7N 110-57.9E。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/695aa19416fb44b0b2d0ef7fb9da3333.html?hav=1jWj6r2hy3yfgFKeE9stglvGgZ,2026-08-10T04:06:20.531074,2026-08-10,2026-08-10
2026-08-10,MILITARY EXERCISES—HN150/26,海南海事局,08/10 2200 至 08/15 1000,4,"17.1167,111.2; 17.1167,112.4333; 17.95,112.4333; 17.95,111.2",17-07.00N 111-12.00E; 17-07.00N 112-26.00E; 17-57.00N 112-26.00E; 17-57.00N 111-12.00E,"发布时间：2026-08-10 17:06 [字体： 大 中 小 ] 分享到： HN150/26 SOUTH CHINA SEA MILITARY EXERCISES IN AREA BOUNDED BY THE LINES JOINING 17-07.00N 111-12.00E,17-07.00N 112-26.00E,17-57.00N 112-26.00E,17-57.00N 111-12.00E FROM 102200 UTC TO 151000 UTC AUG. ENTERING PROHIBITED. HAINAN MSA CHINA.",https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/5af1b9eeeb88dce3.html?hav=1jWj6r2hy3yfgFKeJScUI1dFOH,2026-08-11T03:54:50.492759,2026-08-10,2026-08-15
2026-08-10,军事训练—琼航警156/26,海南海事局,08/11 0600 至 08/15 1800,4,"17.1167,111.2; 17.1167,112.4333; 17.95,112.4333; 17.95,111.2",17-07.00N 111-12.00E; 17-07.00N 112-26.00E; 17-57.00N 112-26.00E; 17-57.00N 111-12.00E,琼航警156/26，南海，2026年8月11日0600时至2026年8月15日1800时，在17-07.00N 111-12.00E、17-07.00N 112-26.00E、17-57.00N 112-26.00E、17-57.00N 111-12.00E诸点连线范围内进行军事训练。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/78537fbe16804377ab13e260e7a4dabc.html?hav=1jWj6r2hy3yfgFKeJScUI1dFOH,2026-08-11T03:54:52.379761,2026-08-11,2026-08-15
2026-08-10,军事训练—琼航警155/26,海南海事局,08/12 0600 至 08/14 1830,4,"18.8645,110.5108; 18.8645,110.6058; 18.7745,110.6058; 18.7745,110.5108",18-51.87N/110-30.65E; 18-51.87N/110-36.35E; 18-46.47N/110-36.35E; 18-46.47N/110-30.65E,琼航警155/26，南海，自8月12日0600时至8月14日1830时，在18-51.87N/110-30.65E、18-51.87N/110-36.35E、18-46.47N/110-36.35E和18-46.47N/110-30.65E四点连线水域范围内进行军事训练，禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/8e504b7444be4bf4a6e22debafd44570.html?hav=1jWj6r2hy3yfgFKeDzZTGLWyoK,2026-08-10T04:06:38.244119,2026-08-12,2026-08-14
2026-08-11,实弹射击—粤航警551/26,广东海事局,08/12 每日 0800-1800,0,,,粤航警551/26，南海，8月12日和14日，每天0800时至1800时，以下四点连线海域内进行实弹射击： （1）23-14-12N117-20-42E； （2）23-14-12N117-40-00E； （3）23-01-00N117-40-00E; （4）23-01-00N117-20-42E。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/3d37d1c7647d472bb80f631fb2c3cce3.html?hav=1jWj6r2hy3yfgGnOmkTcEAyYi0,2026-08-11T03:54:31.423626,2026-08-12,2026-08-12
2026-08-11,实弹射击—粤航警552/26,广东海事局,08/12 每日 0800-1700,4,"21.7833,113.6333; 21.7833,113.6833; 21.7333,113.6833; 21.7333,113.6333",21-47.00N 113-38.00E; 21-47.00N 113-41.00E; 21-44.00N 113-41.00E; 21-44.00N 113-38.00E,粤航警552/26，南海，8月12日和14日每天0800时至1700时，在以下四点连线海域内进行实弹射击： （1）21-47.00N 113-38.00E； （2）21-47.00N 113-41.00E； （3）21-44.00N 113-41.00E; （4）21-44.00N 113-38.00E。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/347e0cf88ae74b2c94376c684059c7cd.html?hav=1jWj6r2hy3yfgGnOmllXuADnd6,2026-08-11T03:54:29.509889,2026-08-12,2026-08-12
2026-08-11,实弹射击—粤航警556/26,广东海事局,08/12 0500-1800,4,"22.8055,115.923; 22.8497,116.0603; 22.7488,116.0595; 22.7308,115.9173",22-48.33N 115-55.38E; 22-50.98N 116-03.62E; 22-44.93N 116-03.57E; 22-43.85N 115-55.04E,粤航警556/26，南海，8月12日0500时至1800时，以下四点连线海域内进行实弹射击： （1）22-48.33N 115-55.38E; （2）22-50.98N 116-03.62E; （3）22-44.93N 116-03.57E; （4）22-43.85N 115-55.04E。禁止驶入。,https://www.msa.gov.cn/html/cnmsa/hxaq/article/2026/cc2d6488306041ebac932e9398225252.html?hav=1jWj6r2hy3yfgGnOxEDEjZ0YwG,2026-08-12T04:16:45.394580,2026-08-12,2026-08-12
